date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label
2024-01-09,NODE_05,9,1130,8.46,24.81,177,2.33,1
2024-01-09,NODE_05,9,1140,8.0,26.45,133,6.34,0
2024-01-09,NODE_05,9,1150,7.45,23.58,185,5.65,0
2024-01-09,NODE_05,9,1160,7.68,23.65,134,2.25,1
2024-01-09,NODE_05,9,1170,7.96,23.15,183,2.27,1
2024-01-09,NODE_05,9,1180,7.85,24.85,136,2.38,1
2024-01-09,NODE_05,9,1190,7.89,23.17,182,2.56,1
2024-01-09,NODE_05,9,1200,7.89,25.24,174,6.36,0
2024-01-09,NODE_05,9,1210,7.96,22.41,185,2.3,1
2024-01-09,NODE_05,9,1220,7.52,22.78,185,5.34,0
2024-01-09,NODE_05,9,1230,7.87,23.53,177,2.38,1
2024-01-09,NODE_05,9,1240,7.72,24.36,148,2.15,1
2024-01-09,NODE_05,9,1250,8.0,26.19,180,1.76,1
2024-01-09,NODE_05,9,1260,8.14,21.17,168,2.36,1
2024-01-09,NODE_05,9,1270,7.7,24.9,134,5.99,0
2024-01-09,NODE_05,9,1280,7.94,22.74,182,1.69,1
2024-01-09,NODE_05,9,1290,8.19,22.78,175,3.12,1
2024-01-09,NODE_05,9,1300,7.37,23.81,183,5.8,0
2024-01-09,NODE_05,9,1310,7.7,24.12,185,1.73,1
2024-01-09,NODE_05,9,1320,7.93,25.76,171,5.67,0
2024-01-09,NODE_05,9,1330,8.06,24.72,181,2.48,1
2024-01-09,NODE_05,9,1340,7.84,24.61,181,1.52,1
2024-01-09,NODE_05,9,1350,7.68,25.94,135,2.37,1
2024-01-09,NODE_05,9,1360,7.15,23.61,158,7.17,0
2024-01-09,NODE_05,9,1370,8.25,22.58,173,1.48,1
2024-01-09,NODE_05,9,1380,8.07,22.68,178,1.44,1
2024-01-09,NODE_05,9,1390,7.43,23.86,131,7.02,0
2024-01-09,NODE_05,9,1400,7.97,24.25,147,2.75,1
2024-01-09,NODE_05,9,1410,8.01,24.4,176,2.55,1
2024-01-09,NODE_05,9,1420,7.79,23.95,179,2.75,1
2024-01-09,NODE_05,9,1430,7.41,24.74,130,6.69,0
2024-01-10,NODE_05,10,0,7.87,24.62,181,2.39,1
2024-01-10,NODE_05,10,10,8.03,24.02,177,2.52,1
2024-01-10,NODE_05,10,20,8.14,23.57,183,1.39,1
2024-01-10,NODE_05,10,30,7.94,27.5,173,5.48,0
2024-01-10,NODE_05,10,40,7.81,24.58,183,1.82,1
2024-01-10,NODE_05,10,50,8.28,21.52,176,2.5,1
2024-01-10,NODE_05,10,60,7.84,25.55,171,5.28,0
2024-01-10,NODE_05,10,70,7.73,25.88,169,5.57,0
2024-01-10,NODE_05,10,80,8.04,25.86,135,2.22,1
2024-01-10,NODE_05,10,90,8.1,25.82,171,1.8,1
2024-01-10,NODE_05,10,100,8.29,23.21,184,2.04,1
2024-01-10,NODE_05,10,110,7.74,23.38,185,6.58,0
2024-01-10,NODE_05,10,120,7.68,25.86,180,5.97,0
2024-01-10,NODE_05,10,130,8.06,25.32,177,5.33,0
2024-01-10,NODE_05,10,140,7.89,22.79,184,2.35,1
2024-01-10,NODE_05,10,150,7.91,24.7,175,2.68,1
2024-01-10,NODE_05,10,160,8.0,23.11,179,1.6,1
2024-01-10,NODE_05,10,170,8.19,24.16,126,2.18,1
2024-01-10,NODE_05,10,180,8.07,26.64,190,1.61,1
2024-01-10,NODE_05,10,190,8.03,24.61,179,2.03,1
2024-01-10,NODE_05,10,200,8.11,24.78,177,2.34,1
2024-01-10,NODE_05,10,210,8.04,22.01,168,2.62,1
2024-01-10,NODE_05,10,220,7.72,24.72,183,1.93,1
2024-01-10,NODE_05,10,230,8.05,21.15,186,1.52,1
2024-01-10,NODE_05,10,240,7.93,26.62,176,2.41,1
2024-01-10,NODE_05,10,250,7.92,24.69,183,5.43,0
2024-01-10,NODE_05,10,260,7.3,23.98,179,5.09,0
2024-01-10,NODE_05,10,270,7.23,26.85,142,6.82,0
2024-01-10,NODE_05,10,280,8.28,23.89,131,2.2,1
2024-01-10,NODE_05,10,290,7.97,24.26,130,2.3,1
2024-01-10,NODE_05,10,300,7.96,24.61,161,6.66,0
2024-01-10,NODE_05,10,310,7.46,24.81,188,2.87,1
2024-01-10,NODE_05,10,320,7.82,26.5,176,5.61,0
2024-01-10,NODE_05,10,330,7.65,25.56,179,5.52,0
2024-01-10,NODE_05,10,340,7.88,23.68,137,2.28,1
2024-01-10,NODE_05,10,350,7.83,22.7,135,2.33,1
2024-01-10,NODE_05,10,360,7.93,25.29,178,5.21,0
2024-01-10,NODE_05,10,370,8.03,24.71,178,6.09,0
2024-01-10,NODE_05,10,380,7.92,24.76,182,1.85,1
2024-01-10,NODE_05,10,390,7.7,24.54,129,6.34,0
2024-01-10,NODE_05,10,400,8.17,24.55,189,2.16,1
2024-01-10,NODE_05,10,410,7.88,25.52,184,1.57,1
2024-01-10,NODE_05,10,420,7.89,24.62,176,1.94,1
2024-01-10,NODE_05,10,430,8.09,23.32,176,2.07,1
2024-01-10,NODE_05,10,440,7.6,24.24,133,6.91,0
2024-01-10,NODE_05,10,450,7.75,21.56,124,6.48,0
2024-01-10,NODE_05,10,460,8.18,24.26,178,2.52,1
2024-01-10,NODE_05,10,470,7.55,21.94,176,2.4,1
2024-01-10,NODE_05,10,480,8.07,24.51,178,2.8,1
2024-01-10,NODE_05,10,490,8.03,23.97,182,2.08,1
2024-01-10,NODE_05,10,500,8.02,20.51,172,1.95,1
2024-01-10,NODE_05,10,510,8.14,24.9,182,4.53,0
2024-01-10,NODE_05,10,520,7.99,25.16,172,2.11,1
2024-01-10,NODE_05,10,530,7.86,24.51,175,6.07,0
2024-01-10,NODE_05,10,540,7.97,23.46,179,2.22,1
2024-01-10,NODE_05,10,550,8.11,22.21,179,2.7,1
2024-01-10,NODE_05,10,560,7.54,25.11,126,6.24,0
2024-01-10,NODE_05,10,570,7.75,24.34,134,2.82,1
2024-01-10,NODE_05,10,580,7.97,24.96,188,2.81,1
2024-01-10,NODE_05,10,590,7.78,24.16,190,5.87,0
2024-01-10,NODE_05,10,600,8.01,27.27,133,2.01,1
2024-01-10,NODE_05,10,610,7.73,24.72,183,2.43,1
2024-01-10,NODE_05,10,620,7.5,21.35,180,2.49,1
2024-01-10,NODE_05,10,630,8.21,26.1,179,1.66,1
2024-01-10,NODE_05,10,640,7.93,23.96,179,2.12,1
2024-01-10,NODE_05,10,650,7.84,23.49,179,1.97,1
2024-01-10,NODE_05,10,660,7.89,25.89,184,1.56,1
2024-01-10,NODE_05,10,670,7.75,23.43,177,1.97,1
2024-01-10,NODE_05,10,680,8.39,24.21,181,1.79,1
2024-01-10,NODE_05,10,690,8.34,22.06,182,2.7,1
2024-01-10,NODE_05,10,700,8.4,23.55,183,2.18,1
2024-01-10,NODE_05,10,710,7.96,25.0,183,2.6,1
2024-01-10,NODE_05,10,720,7.85,25.99,176,2.35,1
2024-01-10,NODE_05,10,730,7.94,23.72,124,7.4,0
2024-01-10,NODE_05,10,740,8.61,23.87,178,2.91,1
2024-01-10,NODE_05,10,750,8.13,24.26,187,2.47,1
2024-01-10,NODE_05,10,760,7.71,26.69,168,5.6,0
2024-01-10,NODE_05,10,770,7.91,24.92,134,2.78,1
2024-01-10,NODE_05,10,780,7.56,22.81,186,2.92,1
2024-01-10,NODE_05,10,790,8.21,25.2,181,5.45,0
2024-01-10,NODE_05,10,800,7.51,23.64,130,6.7,0
2024-01-10,NODE_05,10,810,7.89,25.86,187,2.15,1
2024-01-10,NODE_05,10,820,7.97,23.78,176,5.84,0
2024-01-10,NODE_05,10,830,8.05,24.77,189,1.64,1
2024-01-10,NODE_05,10,840,8.1,23.89,112,3.17,1
2024-01-10,NODE_05,10,850,8.08,22.17,180,2.28,1
2024-01-10,NODE_05,10,860,8.17,23.18,175,2.31,1
2024-01-10,NODE_05,10,870,8.06,22.4,172,2.08,1
2024-01-10,NODE_05,10,880,7.97,24.98,182,2.94,1
2024-01-10,NODE_05,10,890,8.12,23.37,186,6.74,0
2024-01-10,NODE_05,10,900,7.42,24.74,147,2.11,1
2024-01-10,NODE_05,10,910,8.0,22.84,172,2.56,1
2024-01-10,NODE_05,10,920,7.11,25.09,131,7.4,0
2024-01-10,NODE_05,10,930,7.79,26.42,174,2.45,1
2024-01-10,NODE_05,10,940,7.02,23.81,170,6.51,0
2024-01-10,NODE_05,10,950,8.08,22.06,178,1.53,1
2024-01-10,NODE_05,10,960,7.92,27.48,179,1.71,1
2024-01-10,NODE_05,10,970,7.73,23.38,169,5.78,0
2024-01-10,NODE_05,10,980,8.19,25.72,171,4.63,0
2024-01-10,NODE_05,10,990,7.97,22.4,140,2.79,1
2024-01-10,NODE_05,10,1000,7.77,24.12,138,2.86,1
2024-01-10,NODE_05,10,1010,7.98,25.08,121,2.81,1
2024-01-10,NODE_05,10,1020,7.79,22.78,176,2.14,1
2024-01-10,NODE_05,10,1030,8.04,23.81,181,2.31,1
2024-01-10,NODE_05,10,1040,7.93,24.28,136,2.64,1
2024-01-10,NODE_05,10,1050,7.97,23.56,173,2.27,1
2024-01-10,NODE_05,10,1060,7.73,25.49,119,6.22,0
2024-01-10,NODE_05,10,1070,7.94,24.36,129,2.68,1
2024-01-10,NODE_05,10,1080,8.01,25.57,181,2.12,1
2024-01-10,NODE_05,10,1090,7.87,24.51,177,5.41,0
2024-01-10,NODE_05,10,1100,8.09,24.67,128,5.96,0
2024-01-10,NODE_05,10,1110,8.02,22.3,137,2.65,1
2024-01-10,NODE_05,10,1120,7.87,24.28,178,4.67,0
2024-01-10,NODE_05,10,1130,8.01,21.85,174,1.78,1
2024-01-10,NODE_05,10,1140,8.02,23.43,133,2.3,1
2024-01-10,NODE_05,10,1150,8.01,24.86,171,2.78,1
2024-01-10,NODE_05,10,1160,7.96,23.34,182,2.54,1
2024-01-10,NODE_05,10,1170,7.83,23.33,167,4.29,0
2024-01-10,NODE_05,10,1180,7.93,24.22,190,4.69,0
2024-01-10,NODE_05,10,1190,8.15,21.72,182,2.09,1
2024-01-10,NODE_05,10,1200,7.75,23.82,182,2.25,1
2024-01-10,NODE_05,10,1210,8.0,25.66,135,2.37,1
2024-01-10,NODE_05,10,1220,7.64,24.75,178,2.38,1
2024-01-10,NODE_05,10,1230,7.93,26.62,183,2.86,1
2024-01-10,NODE_05,10,1240,7.7,25.49,174,6.33,0
2024-01-10,NODE_05,10,1250,7.98,23.49,178,5.2,0
2024-01-10,NODE_05,10,1260,7.58,23.96,184,1.96,1
2024-01-10,NODE_05,10,1270,8.18,22.35,181,2.44,1
2024-01-10,NODE_05,10,1280,7.75,24.61,166,2.03,1
2024-01-10,NODE_05,10,1290,7.52,21.79,132,2.69,1
2024-01-10,NODE_05,10,1300,8.02,24.7,188,5.19,0
2024-01-10,NODE_05,10,1310,7.4,23.27,185,2.34,1
2024-01-10,NODE_05,10,1320,8.05,24.38,178,2.01,1
2024-01-10,NODE_05,10,1330,8.09,23.81,175,4.79,0
2024-01-10,NODE_05,10,1340,7.49,23.85,138,6.2,0
2024-01-10,NODE_05,10,1350,7.99,24.37,182,1.19,1
2024-01-10,NODE_05,10,1360,7.72,24.78,132,6.8,0
2024-01-10,NODE_05,10,1370,8.36,22.79,178,2.82,1
2024-01-10,NODE_05,10,1380,7.91,24.32,173,6.25,0
2024-01-10,NODE_05,10,1390,7.69,23.98,128,2.38,1
2024-01-10,NODE_05,10,1400,7.34,22.1,143,2.83,1
2024-01-10,NODE_05,10,1410,7.38,23.41,131,6.92,0
2024-01-10,NODE_05,10,1420,7.44,21.91,182,2.53,1
2024-01-10,NODE_05,10,1430,8.01,25.47,187,4.73,0
2024-01-11,NODE_05,11,0,7.7,25.53,145,5.93,0
2024-01-11,NODE_05,11,10,7.91,25.36,185,2.71,1
2024-01-11,NODE_05,11,20,7.96,24.84,183,2.31,1
2024-01-11,NODE_05,11,30,7.79,23.27,143,5.87,0
2024-01-11,NODE_05,11,40,7.48,23.2,184,2.43,1
2024-01-11,NODE_05,11,50,7.97,23.6,178,2.48,1
2024-01-11,NODE_05,11,60,8.03,25.96,128,2.48,1
2024-01-11,NODE_05,11,70,7.94,24.56,130,1.9,1
2024-01-11,NODE_05,11,80,7.47,22.92,187,2.8,1
2024-01-11,NODE_05,11,90,7.6,21.24,180,2.18,1
2024-01-11,NODE_05,11,100,7.76,27.44,183,5.62,0
2024-01-11,NODE_05,11,110,8.04,21.51,180,1.85,1
2024-01-11,NODE_05,11,120,7.85,24.04,173,6.63,0
2024-01-11,NODE_05,11,130,8.08,24.97,171,2.2,1
2024-01-11,NODE_05,11,140,7.9,24.22,177,6.34,0
2024-01-11,NODE_05,11,150,7.84,25.85,174,2.21,1
2024-01-11,NODE_05,11,160,7.55,23.86,181,2.33,1
2024-01-11,NODE_05,11,170,7.99,24.32,186,1.74,1
2024-01-11,NODE_05,11,180,8.05,22.66,175,2.57,1
2024-01-11,NODE_05,11,190,7.68,22.8,125,2.49,1
2024-01-11,NODE_05,11,200,8.23,23.98,176,2.25,1
2024-01-11,NODE_05,11,210,8.08,25.45,129,2.12,1
2024-01-11,NODE_05,11,220,7.95,23.59,180,1.74,1
2024-01-11,NODE_05,11,230,8.11,22.15,184,1.61,1
2024-01-11,NODE_05,11,240,8.18,22.22,174,2.46,1
2024-01-11,NODE_05,11,250,7.34,24.06,174,2.44,1
2024-01-11,NODE_05,11,260,7.87,24.65,173,6.55,0
2024-01-11,NODE_05,11,270,8.1,26.99,181,5.57,0
2024-01-11,NODE_05,11,280,7.73,23.89,168,6.27,0
2024-01-11,NODE_05,11,290,7.94,26.46,131,2.69,1
2024-01-11,NODE_05,11,300,8.15,22.23,129,2.72,1
2024-01-11,NODE_05,11,310,7.79,24.72,175,2.26,1
2024-01-11,NODE_05,11,320,7.8,22.73,129,6.17,0
2024-01-11,NODE_05,11,330,7.86,25.2,170,2.03,1
2024-01-11,NODE_05,11,340,8.03,22.03,123,2.8,1
2024-01-11,NODE_05,11,350,7.91,24.87,117,2.11,1
2024-01-11,NODE_05,11,360,8.53,21.64,188,1.87,1
2024-01-11,NODE_05,11,370,8.19,21.33,173,2.1,1
2024-01-11,NODE_05,11,380,7.86,25.28,175,2.47,1
2024-01-11,NODE_05,11,390,8.05,25.33,172,5.27,0
2024-01-11,NODE_05,11,400,7.78,23.07,175,5.96,0
2024-01-11,NODE_05,11,410,7.97,23.0,167,2.21,1
2024-01-11,NODE_05,11,420,7.75,24.34,175,6.34,0
2024-01-11,NODE_05,11,430,7.32,21.92,180,2.34,1
2024-01-11,NODE_05,11,440,7.89,24.03,124,5.77,0
2024-01-11,NODE_05,11,450,7.87,26.73,173,6.63,0
2024-01-11,NODE_05,11,460,7.94,23.79,181,5.25,0
2024-01-11,NODE_05,11,470,7.92,26.66,174,4.97,0
2024-01-11,NODE_05,11,480,7.83,24.37,177,2.16,1
2024-01-11,NODE_05,11,490,7.97,20.93,188,2.01,1
2024-01-11,NODE_05,11,500,7.51,25.59,174,2.18,1
2024-01-11,NODE_05,11,510,7.85,25.33,171,2.76,1
2024-01-11,NODE_05,11,520,7.94,24.09,123,6.0,0
2024-01-11,NODE_05,11,530,7.57,24.27,131,6.32,0
2024-01-11,NODE_05,11,540,7.88,22.9,119,2.41,1
2024-01-11,NODE_05,11,550,7.91,24.56,173,2.26,1
2024-01-11,NODE_05,11,560,8.1,24.33,137,2.44,1
2024-01-11,NODE_05,11,570,8.1,24.7,178,2.1,1
2024-01-11,NODE_05,11,580,8.02,23.87,181,2.56,1
2024-01-11,NODE_05,11,590,7.94,24.05,180,1.96,1
2024-01-11,NODE_05,11,600,8.08,25.69,133,2.11,1
2024-01-11,NODE_05,11,610,8.09,24.65,123,2.98,1
2024-01-11,NODE_05,11,620,7.82,22.76,173,1.94,1
2024-01-11,NODE_05,11,630,8.07,24.52,175,2.25,1
2024-01-11,NODE_05,11,640,7.63,21.59,178,2.52,1
2024-01-11,NODE_05,11,650,7.98,22.28,169,5.84,0
2024-01-11,NODE_05,11,660,8.09,23.89,121,2.52,1
2024-01-11,NODE_05,11,670,7.07,26.43,131,6.9,0
2024-01-11,NODE_05,11,680,7.35,22.11,133,2.15,1
2024-01-11,NODE_05,11,690,7.84,23.98,183,3.01,1
2024-01-11,NODE_05,11,700,8.24,23.3,122,2.55,1
2024-01-11,NODE_05,11,710,7.83,23.08,126,7.1,0
2024-01-11,NODE_05,11,720,7.98,22.39,179,2.73,1
2024-01-11,NODE_05,11,730,8.02,25.01,109,1.58,1
2024-01-11,NODE_05,11,740,7.9,23.79,183,3.34,1
2024-01-11,NODE_05,11,750,7.87,25.23,176,5.57,0
2024-01-11,NODE_05,11,760,7.7,22.0,181,2.24,1
2024-01-11,NODE_05,11,770,7.94,24.73,132,2.18,1
2024-01-11,NODE_05,11,780,8.1,23.19,176,2.0,1
2024-01-11,NODE_05,11,790,7.92,23.66,182,4.57,0
2024-01-11,NODE_05,11,800,7.68,22.99,174,2.24,1
2024-01-11,NODE_05,11,810,7.93,25.46,168,1.93,1
2024-01-11,NODE_05,11,820,7.68,24.35,176,5.92,0
2024-01-11,NODE_05,11,830,8.0,25.84,138,2.63,1
2024-01-11,NODE_05,11,840,7.29,24.03,180,5.35,0
2024-01-11,NODE_05,11,850,7.74,25.59,184,5.19,0
2024-01-11,NODE_05,11,860,7.57,23.76,123,6.75,0
2024-01-11,NODE_05,11,870,7.25,24.28,176,2.46,1
2024-01-11,NODE_05,11,880,7.81,26.04,142,6.9,0
2024-01-11,NODE_05,11,890,7.64,21.9,142,2.56,1
2024-01-11,NODE_05,11,900,7.57,24.23,176,2.25,1
2024-01-11,NODE_05,11,910,7.89,25.51,184,2.14,1
2024-01-11,NODE_05,11,920,7.3,23.95,153,7.4,0
2024-01-11,NODE_05,11,930,8.05,24.48,182,1.77,1
2024-01-11,NODE_05,11,940,7.87,25.08,159,7.04,0
2024-01-11,NODE_05,11,950,8.11,22.32,168,2.18,1
2024-01-11,NODE_05,11,960,7.34,24.59,127,6.41,0
2024-01-11,NODE_05,11,970,7.72,25.27,184,5.83,0
2024-01-11,NODE_05,11,980,7.97,25.01,180,1.87,1
2024-01-11,NODE_05,11,990,7.73,25.02,188,2.24,1
2024-01-11,NODE_05,11,1000,8.11,24.25,177,2.76,1
2024-01-11,NODE_05,11,1010,7.82,24.04,126,2.82,1
2024-01-11,NODE_05,11,1020,8.13,26.77,183,2.71,1
2024-01-11,NODE_05,11,1030,7.02,24.09,142,6.26,0
2024-01-11,NODE_05,11,1040,7.69,23.63,170,2.43,1
2024-01-11,NODE_05,11,1050,8.2,24.91,183,2.33,1
2024-01-11,NODE_05,11,1060,7.68,23.43,173,2.55,1
2024-01-11,NODE_05,11,1070,7.96,22.34,178,1.83,1
2024-01-11,NODE_05,11,1080,7.32,23.84,169,5.5,0
2024-01-11,NODE_05,11,1090,8.1,25.32,128,2.88,1
2024-01-11,NODE_05,11,1100,7.68,25.59,185,5.08,0
2024-01-11,NODE_05,11,1110,8.17,24.98,170,2.94,1
2024-01-11,NODE_05,11,1120,7.45,22.57,182,2.31,1
2024-01-11,NODE_05,11,1130,8.23,22.85,189,2.44,1
2024-01-11,NODE_05,11,1140,7.98,27.5,175,1.91,1
2024-01-11,NODE_05,11,1150,7.65,24.03,173,6.15,0
2024-01-11,NODE_05,11,1160,8.0,25.61,181,1.62,1
2024-01-11,NODE_05,11,1170,8.38,23.85,135,2.87,1
2024-01-11,NODE_05,11,1180,8.07,24.08,181,1.72,1
2024-01-11,NODE_05,11,1190,8.25,23.75,177,1.71,1
2024-01-11,NODE_05,11,1200,8.4,24.56,176,1.27,1
2024-01-11,NODE_05,11,1210,8.08,24.61,179,1.71,1
2024-01-11,NODE_05,11,1220,7.23,23.74,133,6.05,0
2024-01-11,NODE_05,11,1230,7.74,22.8,181,1.99,1
2024-01-11,NODE_05,11,1240,7.15,21.86,169,2.53,1
2024-01-11,NODE_05,11,1250,7.65,25.35,190,1.8,1
2024-01-11,NODE_05,11,1260,7.85,24.16,175,2.21,1
2024-01-11,NODE_05,11,1270,7.93,25.7,178,5.35,0
2024-01-11,NODE_05,11,1280,7.3,24.81,149,2.45,1
2024-01-11,NODE_05,11,1290,8.21,23.5,139,2.43,1
2024-01-11,NODE_05,11,1300,8.14,22.08,180,2.57,1
2024-01-11,NODE_05,11,1310,7.49,23.28,132,7.4,0
2024-01-11,NODE_05,11,1320,8.18,23.79,176,2.39,1
2024-01-11,NODE_05,11,1330,8.32,24.71,128,2.61,1
2024-01-11,NODE_05,11,1340,7.72,23.01,182,2.35,1
2024-01-11,NODE_05,11,1350,8.16,23.89,182,1.59,1
2024-01-11,NODE_05,11,1360,7.85,24.4,185,6.47,0
2024-01-11,NODE_05,11,1370,7.97,23.7,179,2.69,1
2024-01-11,NODE_05,11,1380,7.71,23.72,183,6.71,0
2024-01-11,NODE_05,11,1390,7.86,22.02,180,1.83,1
2024-01-11,NODE_05,11,1400,7.74,25.44,174,5.57,0
2024-01-11,NODE_05,11,1410,7.92,25.07,172,4.63,0
2024-01-11,NODE_05,11,1420,8.05,24.55,172,4.62,0
2024-01-11,NODE_05,11,1430,7.59,24.12,185,2.55,1
2024-01-12,NODE_05,12,0,7.97,23.21,186,2.22,1
2024-01-12,NODE_05,12,10,8.19,24.56,150,4.9,0
2024-01-12,NODE_05,12,20,8.21,23.56,181,1.99,1
2024-01-12,NODE_05,12,30,7.72,24.31,171,5.59,0
2024-01-12,NODE_05,12,40,7.88,24.43,134,6.18,0
2024-01-12,NODE_05,12,50,7.88,22.35,177,1.67,1
2024-01-12,NODE_05,12,60,8.04,24.1,131,2.02,1
2024-01-12,NODE_05,12,70,7.81,22.34,181,2.67,1
2024-01-12,NODE_05,12,80,7.91,25.17,184,2.33,1
2024-01-12,NODE_05,12,90,8.06,24.64,120,3.55,1
2024-01-12,NODE_05,12,100,7.92,25.34,174,5.21,0
2024-01-12,NODE_05,12,110,7.33,24.97,171,2.49,1
2024-01-12,NODE_05,12,120,7.83,23.18,144,6.74,0
2024-01-12,NODE_05,12,130,7.29,21.72,173,2.21,1
2024-01-12,NODE_05,12,140,7.85,23.04,171,2.62,1
2024-01-12,NODE_05,12,150,7.94,24.7,125,2.64,1
2024-01-12,NODE_05,12,160,7.79,23.58,178,2.4,1
2024-01-12,NODE_05,12,170,7.67,27.34,182,5.91,0
2024-01-12,NODE_05,12,180,7.67,23.51,117,2.55,1
2024-01-12,NODE_05,12,190,8.05,25.65,133,2.18,1
2024-01-12,NODE_05,12,200,7.89,26.87,175,5.59,0
2024-01-12,NODE_05,12,210,7.9,24.81,117,2.58,1
2024-01-12,NODE_05,12,220,8.05,22.88,177,2.19,1
2024-01-12,NODE_05,12,230,7.59,23.95,179,6.03,0
2024-01-12,NODE_05,12,240,7.91,26.77,185,5.99,0
2024-01-12,NODE_05,12,250,8.21,21.5,177,1.93,1
2024-01-12,NODE_05,12,260,8.14,24.87,168,1.66,1
2024-01-12,NODE_05,12,270,8.07,23.04,179,2.22,1
2024-01-12,NODE_05,12,280,7.52,22.79,182,2.59,1
2024-01-12,NODE_05,12,290,7.83,25.68,190,4.69,0
2024-01-12,NODE_05,12,300,7.87,23.92,180,2.22,1
2024-01-12,NODE_05,12,310,8.02,25.33,183,1.96,1
2024-01-12,NODE_05,12,320,7.92,25.63,183,1.12,1
2024-01-12,NODE_05,12,330,7.99,23.29,174,3.1,1
2024-01-12,NODE_05,12,340,7.72,22.16,143,2.52,1
2024-01-12,NODE_05,12,350,8.11,24.17,165,1.82,1
2024-01-12,NODE_05,12,360,7.99,25.84,117,2.21,1
2024-01-12,NODE_05,12,370,7.29,24.4,174,5.57,0
2024-01-12,NODE_05,12,380,8.02,24.39,181,1.83,1
2024-01-12,NODE_05,12,390,7.71,24.18,188,2.5,1
2024-01-12,NODE_05,12,400,7.52,25.19,189,1.85,1
2024-01-12,NODE_05,12,410,7.89,23.82,179,5.45,0
2024-01-12,NODE_05,12,420,7.86,23.39,175,2.49,1
2024-01-12,NODE_05,12,430,7.64,25.74,183,2.16,1
2024-01-12,NODE_05,12,440,7.91,24.6,170,6.02,0
2024-01-12,NODE_05,12,450,7.32,23.68,190,3.31,1
2024-01-12,NODE_05,12,460,7.99,23.54,189,2.57,1
2024-01-12,NODE_05,12,470,7.86,25.42,170,4.77,0
2024-01-12,NODE_05,12,480,8.15,26.41,172,5.84,0
2024-01-12,NODE_05,12,490,7.24,24.97,190,4.95,0
2024-01-12,NODE_05,12,500,7.89,22.75,182,2.9,1
2024-01-12,NODE_05,12,510,8.08,24.18,179,5.97,0
2024-01-12,NODE_05,12,520,7.82,23.87,184,1.62,1
2024-01-12,NODE_05,12,530,7.81,24.62,180,1.94,1
2024-01-12,NODE_05,12,540,7.64,23.39,189,1.75,1
2024-01-12,NODE_05,12,550,7.84,22.1,169,2.27,1
2024-01-12,NODE_05,12,560,7.02,25.17,131,7.4,0
2024-01-12,NODE_05,12,570,8.12,23.84,167,1.95,1
2024-01-12,NODE_05,12,580,8.1,22.94,128,2.23,1
2024-01-12,NODE_05,12,590,8.02,25.79,184,1.56,1
2024-01-12,NODE_05,12,600,7.42,23.24,187,2.68,1
2024-01-12,NODE_05,12,610,7.93,26.24,177,5.71,0
2024-01-12,NODE_05,12,620,7.81,25.03,171,4.75,0
2024-01-12,NODE_05,12,630,7.75,27.5,160,5.43,0
2024-01-12,NODE_05,12,640,7.3,24.26,180,3.05,1
2024-01-12,NODE_05,12,650,7.88,25.61,170,5.71,0
2024-01-12,NODE_05,12,660,7.99,21.48,171,2.72,1
2024-01-12,NODE_05,12,670,7.9,25.3,181,5.47,0
2024-01-12,NODE_05,12,680,7.94,22.51,178,2.6,1
2024-01-12,NODE_05,12,690,7.9,22.97,139,3.33,1
2024-01-12,NODE_05,12,700,8.08,25.39,176,3.07,1
2024-01-12,NODE_05,12,710,7.81,24.65,164,5.53,0
2024-01-12,NODE_05,12,720,7.86,24.46,175,5.44,0
2024-01-12,NODE_05,12,730,7.21,21.63,137,5.68,0
2024-01-12,NODE_05,12,740,8.03,23.88,183,2.87,1
2024-01-12,NODE_05,12,750,8.06,26.42,134,2.33,1
2024-01-12,NODE_05,12,760,8.23,22.88,138,6.29,0
2024-01-12,NODE_05,12,770,7.36,23.72,180,6.3,0
2024-01-12,NODE_05,12,780,7.99,22.31,109,2.75,1
2024-01-12,NODE_05,12,790,8.01,22.54,182,2.46,1
2024-01-12,NODE_05,12,800,7.86,24.27,179,2.33,1
2024-01-12,NODE_05,12,810,7.94,25.29,169,6.83,0
2024-01-12,NODE_05,12,820,7.8,23.53,170,6.46,0
2024-01-12,NODE_05,12,830,7.42,24.16,125,6.37,0
2024-01-12,NODE_05,12,840,8.07,24.15,130,3.46,1
2024-01-12,NODE_05,12,850,7.93,23.59,123,2.18,1
2024-01-12,NODE_05,12,860,8.03,26.23,170,4.45,0
2024-01-12,NODE_05,12,870,7.87,25.8,178,2.15,1
2024-01-12,NODE_05,12,880,8.43,22.49,171,2.3,1
2024-01-12,NODE_05,12,890,8.15,21.8,176,2.43,1
2024-01-12,NODE_05,12,900,7.62,23.69,188,2.62,1
2024-01-12,NODE_05,12,910,7.69,24.67,179,2.04,1
2024-01-12,NODE_05,12,920,7.34,24.72,178,1.99,1
2024-01-12,NODE_05,12,930,7.78,27.5,172,5.81,0
2024-01-12,NODE_05,12,940,8.23,22.71,190,1.73,1
2024-01-12,NODE_05,12,950,8.15,24.47,173,5.6,0
2024-01-12,NODE_05,12,960,8.24,21.87,174,1.66,1
2024-01-12,NODE_05,12,970,7.19,25.12,185,5.56,0
2024-01-12,NODE_05,12,980,7.81,26.16,150,2.01,1
2024-01-12,NODE_05,12,990,7.86,23.65,180,2.45,1
